Goure		19.48333	-72.06667													
Gourdin		18.35	-73.7													
Gourdet		18.33333	-73.38333													
Gourde		19.56667	-71.91667													
Gourde		19.41667	-71.68333													
Gouord		18.66667	-71.96667													
Gounotte		19.63333	-72.58333													
Gounote		19.56667	-71.8													
Goulo		18.43472	-73.74667													
Goulin		19.46667	-71.75													
Goujon		18.46667	-72.2													
Gouin		18.33333	-73.78333													
Gouimbert		19.76667	-73.26667													
Gouimbere		19.75278	-73.21944													
Gouillomet		19.58333	-72.56667													
Gouignan		19.21667	-72.38333													
Gougeon		18.40556	-72.45611													
Goufon		18.25	-73.83333													
Ravine Goudin		18.61251	-74.42152													
Anse Goudin		18.61017	-74.42714													
Goudin		18.61137	-74.40994													
Goude		18.4	-73.81667													
Goudabier		19.25	-71.88333													
Riviere la Gouave		19.45	-72													
Gouave		18.43722	-73.55083													
Gouave		18.23333	-74.01667													
Gouary		18.65	-71.95													
Riviere Gouape		19.3	-72.13333													
Gottin		18.18333	-73.85													
Riviere de la Gosseline		18.25444	-72.55056													
Gosse		18.35	-72.78333													
Gory		18.49028	-73.55083													
Morne Gorman		18.21667	-71.86667													
Gori		18.30472	-72.77833													
Gori		18.22972	-72.79444													
Gori		18.19944	-72.79194													
Riviere la Gorge		19.81667	-73.36667													
Goree		18.56667	-72.58333													
Gorecher		18.71667	-72.41667													
Goran		19.63333	-72.2													
Goran		19.63333	-72.21667													
Gony		18.71667	-72.03333													
Gongori		18.80889	-71.97083													
Riviere Gondoyer		18.83333	-72.35													
Morne Gondoyer		18.85	-72.36667													
Gondoyer		18.85	-72.36667													
Gonde		19.8	-72.95													
Gonda		18.85	-72.23333													
Gond		18.55	-74.16667													
Ile de la Gonave		18.85	-73.05													
Golfe de la Gonave		19	-73.5													
Baie des Gonaives		19.43194	-72.74056													
Gonayiv		19.5	-72.66667													
Gonayiv		19.44749	-72.68903													
Gonaives		19.43333	-72.7													
Gonayiv		19.45	-72.65													
Gommier		19.81778	-73.20889													
Gommier		19.68333	-72.63333													
Gommier		19.7	-72.51667													
Gommier		18.93333	-72.63333													
Gomier		18.65	-74.06667													
Gomier		18.61667	-74.15													
Gomez		19.6	-72.08333													
Morne Gombo		19.56667	-72.51667													
Gombo		18.26667	-74.05													
Morne Gomand		19.13333	-72.45													
Ravine Goman		18.35	-71.85													
Goman		18.35722	-71.86444													
Goma		18.21667	-71.86667													
Morne Gogolo		19.55	-72.38333													
Godrie		19	-72.45													
Godin		19.38333	-71.76667													
Godin		19	-72.43333													
Morne Godignant		19.53333	-72.26667													
Godet		18.45	-72.3													
Godet		18.31667	-73.1													
Godet		18.3	-73.81667													
Godet		18.43333	-73.05													
Morne Godefroy		19.03333	-72.48333													
Godefroy		18.2	-73.81667													
Gode		19.78167	-73.20056													
Gode		18.51222	-72.50806													
Godan		19.01667	-72.46667													
Ravine Gobin		18.56667	-74.1													
Gobin		18.91667	-72.6													
Gobin		18.55	-74.08333													
Gobert		18.6975	-71.96472													
Gobert		18.41667	-72													
Riviere Gobe		19.1	-72.66667													
Gobe		19.06667	-72.6													
Goatable		19.35	-72.26667													
Ravine la Goasse		18.95	-71.95													
Goanide		19.2	-71.96667													
Goala		18.31667	-72.38333													
Glunsbeau		18.45	-72.65													
Ravine Glosse		18.98333	-72.38333													
Glorie		18.88333	-72.11667													
Glore		18.65	-72.03333													
Globine		19.71667	-72.28333													
Globe		19.38333	-71.96667													
Riviere Glaude		18.12806	-73.94639													
Ravine Glaise		18.41667	-72.76667													
Glaise		18.45	-72.48333													
Glaise		18.41667	-72.76667													
Glacis Couro		19.85	-72.71667													
Glacis		19.70806	-73.00833													
Ravine Glace Salee		19.76083	-73.01972													
Riviere Glace		18.46667	-73.83333													
Glace		18.43333	-73.88333													
Gisette		19.75	-72.81667													
Girondel		18.23333	-73.35													
Giromond		18.7	-72.78333													
Girodier		18.33333	-73.63333													
Giro		18.26667	-73.01667													
Giraumon		19.41667	-72.25													
Giraud		18.3	-73													
Gira		18.55	-74.2													
Ravine Gingembre		18.91667	-71.78333													
Gingembre		19.4	-72.01667													
Gingembre		18.25	-72.95													
Ginette		19.56667	-72.21667													
Ginette		19.56667	-72.21667													
Ginerte		18.53333	-74													
Riviere Gimballe		18.81667	-72.11667													
Gimballe		18.77083	-72.12556													
Gilot		18.51667	-74.36667													
Gillote		19.65	-71.76667													
Giligo		18.385	-73.54361													
Gilgot		18.28333	-73.91667													
Gilette		19.53333	-72.1													
Gile Gue		18.33333	-72.8													
Ravine Gilbert		19.63333	-72.35													
Morne Gilbert		19.51667	-72.41667													
Gilbert		19.65	-72.36667													
Gilbert		19.25	-72.58333													
Gilbert		19.06667	-72.58333													
Gilbert		19.03333	-72.61667													
Gilbert		18.97583	-72.50806													
Gilbert		18.88333	-72.08333													
Gilbert		18.88333	-72.01667													
Gilbert		18.83889	-72.12361													
Gilbert		18.35	-72.66667													
Gilbert		18.33056	-72.61917													
Gilbert		19.65	-72.36667													
Gervet		19.23333	-72.71667													
Gerve		18.56667	-74.25													
Ravine Gervais		19.18333	-72.1													
Gervais		18.61667	-74.26667													
Morne Gerome		19.6	-72.21667													
Germont		18.63333	-74.33333													
Germon		18.58333	-74.38333													
Ravine Germain		18.28333	-72.76667													
Germain		19.53333	-71.91667													
Germain		18.81667	-72.38333													
Germain		18.26667	-72.78333													
Germain		18.21667	-71.88333													
Germain		18.08333	-73.9													
Germain		18.23333	-72.25													
Gerbe a Fleche		19.81528	-73.01333													
Gerardeau		18.50972	-72.27083													
Gerard		19.6	-71.76667													
Gerard		19.5	-72.35													
Gerard		19.46667	-72.31667													
Gerard		18.37556	-72.68528													
Gerard		18.31833	-72.69972													
Gerard		18.26667	-73.83333													
Gerard		18.21667	-73.88333													
Gerard		19.58333	-72.3													
Gepe		18.6	-74.23333													
Georgette		18.46667	-73.88333													
Georges Tombes		18.95	-72.01667													
Georges Jean		19.03333	-72.61667													
Ravine Georges		19.63333	-72.35													
Morne Georges		18.26667	-72.85													
Georges		19.76667	-72.51667													
Georges		19.75	-72.21667													
Georges		19.43333	-72.66667													
Georges		18.33333	-74.35													
Georges		18.18333	-73.93333													
Georges		19.75972	-72.22833													
Georges		19.56667	-72.3													
Georges		18.25	-72.91667													
Georgeon		19.03333	-72.63333													
George Callebassier		19.69611	-73.24306													
Ravine Gentilhomme		18.38333	-71.88333													
Morne Gentilhomme		18.36667	-71.91667													
Gentilhomme		18.41639	-71.92722													
Gentil		18.43333	-72.78333													
Riviere Gens de Nantes		19.46667	-71.7													
Gens de Nantes		19.43333	-71.76667													
Gens de Nantes		19.43333	-71.76667													
Genoailler		19.25	-72.41667													
Genivree		19.68333	-72.1													
Geney		19.5	-72.36667													
Generesse		18.36667	-73.76667													
Generes		18.21667	-73.81667													
Gene		18.36667	-73.31667													
Morne Gendarme		19.03333	-72.71667													
Ravine Gelin		18.4	-72.26667													
Morne Gelin		18.38333	-72.28333													
Morne Gelin		18.6	-74.18333													
Gelin		19.85	-72.86667													
Gelin		18.51667	-74.3													
Gelin		18.33333	-72.26667													
Gelee		18.18333	-73.76667													
Morne Geffrard		18.41417	-73.5925													
Geffrard		18.53083	-72.5675													
Geffrard		18.5	-73.95													
Geffrard		18.38333	-73.8													
Geffrard		18.31667	-71.83333													
Gedeon		18.3	-73.01667													
Gede		18.31667	-72.83333													
Gayatant		19.36667	-72.56667													
Morne Gavanneau		18.4	-73.85													
Gavaneau		18.38333	-73.88333													
Gauvry		18.31667	-74.33333													
Gauvin		18.21667	-73.91667													
Ravine Gauthier		18.38333	-72.53333													
Morne Gauthier		19.45	-72.35													
Gauthier		19.45	-72.33333													
Gauthier		18.83333	-72.43333													
Gauthier		18.43333	-74.4													
Gauthier		18.43944	-73.5925													
Gauthier		18.4	-72.51667													
Gaumal		19.38333	-72.16667													
Riviere Gaudin		19.65	-72.28333													
Gaudin		19.65	-72.3													
Gaudin		19.05	-72.53333													
Gaudet		18.3	-73.06667													
Riviere Gauche		18.26444	-72.56333													
Bras Gauche		18.41667	-72.6													
Morne Gaubert		18.41667	-72													
Gatineau		18.55	-74.16667													
Gatimo		18.31667	-73.21667													
Gatereau		19.46667	-72.66667													
Gateau Morne Blanc		19.46667	-72.68333													
Gateau		18.46667	-72.5													
Gasuire		18.3	-73.7													
Gaston		19.55	-71.8													
Gaston		18.41667	-72.85													
Gaston		18.2	-73.83333													
Gastel		18.47139	-73.52778													
Gasse		19.4	-72.5													
Riviere Gaspi		19.15	-71.76667													
Gaspi		19.2	-71.73333													
Gaspard		19.86667	-72.68333													
Gaspard		19.35	-72.03333													
Gaspard		19.33333	-72.38333													
Gaspard		19.33333	-72.06667													
Gaspard		19.21667	-72.5													
Gaspard		19.2	-72.25													
Gaspard		18.44139	-73.68778													
Gaspard		18.3	-73.15													
Gaspard		18.3	-73.11667													
Gaspard		18.08139	-73.82972													
Gaspard		19.36667	-72.01667													
Gaspard		19.21667	-72.51667													
Gaspard		19.21667	-72.48333													
Gascon		18.23333	-72.76667													
Riviere Gascogne		18.78333	-72.03333													
Morne Gascogne		18.75	-72.05													
Gascogne		18.76667	-72.05													
Gary		18.8	-72.26667													
Garrot		19.61667	-71.85													
Garreau		18.26667	-71.78333													
Garrata		19.48333	-72.33333													
Garozy		18.96667	-72.56667													
Garou		18.25	-72.95													
Garotte		18.81056	-72.54361													
Garotie Galbo		19.53333	-72.48333													
Morne Garot		19	-72.65													
Garot		19	-72.65													
Garnier		19.43333	-72.45													
Garnier		18.58333	-72.21667													
Garnier		18.48333	-74.03333													
Garlen		19.45	-71.93333													
Garienne		18.93333	-72.53333													
Garien		19.18333	-72.43333													
Garien		19.18333	-72.38333													
Garien		19.15	-72.41667													
Garicher		18.95	-72.56667													
Gargite		18.38806	-73.59306													
Garette		19.3	-71.98333													
Garecher		18.75	-72.45944													
Gardot Michel		19.63333	-72.61667													
Gardois		18.19641	-74.02983													
Gardle		19.51667	-72.45													
Gardier		18.49639	-73.71472													
Garde Yram		19.38333	-72.06667													
Garde Victorine		19.21667	-71.86667													
Garde Victorienne		19.23333	-71.86667													
Garde Terme		19.71667	-72.5													
Garde Sixieme		19.35	-72.25													
Garde Severe		19.41667	-72.35													
Garde Severe		19.41667	-72.36667													
Garde Savane		19.18333	-71.95													
Garde Salnave		19.08333	-71.78333													
Garde Salnave		19.1	-71.81667													
Gardes aGeorges		19.36667	-71.86667													
Garde Remy		19.21667	-71.75													
Garde Remy		19.23333	-71.75													
Gardere		19.03333	-72.65													
Gardere		18.51667	-73.5													
Garde Myram		19.38333	-72.05													
Garde Mombin		19.65	-72.01667													
Garde Midite		19.45	-72.33333													
Garde la Victoire		19.4	-72.1													
Garde l'Acul		18.41667	-72.9													
Garde Jumeau		19.51667	-72.46667													
Garde Joanem		19.31667	-71.8													
Garde Gendarme		18.85	-71.85													
Garde Cote		18.53278	-72.38639													
Garde Cognac		19.65	-72.41667													
Ravine Garde Cherident		19.1	-71.73333													
Garde Cherident		19.13333	-71.78333													
Garde Cherident		19.13333	-71.8													
Garde Champetre		19.51667	-72.3													
Garde Champetre		19.41667	-71.96667													
Garde Canot		19.45	-72.2													
Garde Campeche		19.6	-72.03333													
Garde Camp		19.71667	-72.43333													
Garde Cachiman		19.25	-71.75													
Garde Brulee		19.2	-71.68333													
Garde Biassou		19.36667	-72.23333													
Garde Baptiste		19.28333	-72.35													
Garde Baptiste		19.25	-72.35													
Garde Bance		19.75	-72.48333													
Garde Augustin		19.13333	-71.76667													
Garde a Souane		18.93333	-71.78333													
Garde a Blancs		19.61667	-72.43333													
Garde a Blanc		19.61667	-72.43333													
Garde		19.21667	-71.98333													
Baie des Garcons		18.55	-73.73333													
Garcon Pas Chita		18.84417	-72.13972													
Garcin		19.66667	-72.6													
Garate		19.6	-71.85													
Garate		19.6	-71.86667													
Morne Garata		19.61667	-72.15													
Garat		18.35	-73.21667													
Garapin		19	-72.36667													
Gara		19.48333	-72.41667													
Morne Gapi		19.3	-71.85													
Morne Gapi		18.96667	-72.1													
Gapi		19.3	-71.85													
Ganthier		18.53094	-72.06491													
Ganthier		18.48333	-72.03333													
Morne Ganicho		18.73333	-71.98333													
Morne Ganganzine		19.6	-72.15													
Riviere la Ganette		18.91667	-72.28333													
Ganere		19.76667	-72.81667													
Gandou		18.36667	-73.85													
Morne Gamelle		19	-72.28333													
Gamelle		19.78333	-72.43333													
Ravine Gambarde		19.5	-72.13333													
Gaman		18.53722	-72.18028													
Morne Galumet		18.68333	-72.01667													
Galois		19.4	-71.73333													
Galois		19.38333	-71.73333													
Galois		18.25	-72.78333													
Galment		19.71556	-72.15639													
Riviere Gallois		18.02806	-73.82639													
Gallois		19.66667	-72.26667													
Gallifet		19.6825	-72.21972													
Gallifet		19.66667	-72.2													
Gallifet		19.66861	-72.20972													
Morne Galliette		19.5	-72.1													
Gallette		18.51583	-72.1075													
Morne Galletas		18.81667	-72.3													
Galilee		19.18333	-72.43333													
Galifete		19.58333	-72.15													
Galgal		18.81667	-72.45													
Galette Tourneau		18.3	-72.76667													
Ravine Galette Seche		18.48333	-71.93333													
Galette Seche		18.38333	-74.28333													
Riviere Galette		18.41667	-72.26667													
Ravine Galette		18.36667	-72.6													
Morne Galette		18.36667	-72													
Galette		18.54028	-72.23056													
Galette		18.52861	-72.20833													
Galette		18.48333	-72.35													
Galette		18.35	-72.75													
Galette		18.26667	-72.98333													
Pointe a Galets		18.83556	-72.84611													
Anse a Galets		18.83333	-72.85													
Anse a Galets		18.06667	-71.8													
Galerie		19.55	-72.26667													
Galby		18.21667	-72.88333													
Galbois		19.78333	-72.9													
Galbois		19.78333	-72.9													
Galbo		19.56667	-72.48333													
Galbert		18.33333	-73.25													
Galatas		19.65917	-73.05417													
Ravine Galata		18.15806	-73.97861													
Morne Galata		18.33333	-72													
Galata		19.31667	-71.85													
Galais		18.26667	-73.8													
Gala		18.35	-73.81667													
Gaillefort		18.5	-74.31667													
Gaille		19.1	-72.15													
Gaille		18.28333	-73.38333													
Gaillard		18.71667	-72.05													
Gaillard		18.26611	-72.39083													
Gaillac Penche		18.26667	-73.21667													
Morne Gaile		18.36667	-73.36667													
Gaiac Penche		19.86667	-73.25													
Pointe Gaiac		19.65	-73.41667													
Gaiac		19.56667	-71.73333													
Gagnant		19.41667	-72.26667													
Gageole		19.78333	-72.56667													
Gaderas		19.75	-72.25													
Gaby		18.81667	-71.85													
Ravine Gabriel		18.23333	-72.1													
Gabriel		19.53333	-72.08333													
Gabriel		19.51667	-71.83333													
Gabriel		18.96667	-72.46667													
Gabriel		18.45	-74.43333													
Gabriel		18.45	-72.41667													
Gabriel		19.56667	-72.3													
Gabriel		19.46667	-71.86667													
Gabriel		18.28333	-72.93333													
Gabon		19.88333	-72.76667													
Gabaud		19.23333	-72.13333													
Gabare		18.45667	-72.57972													
Gabaille		19.51667	-72.15													
Fusette		18.28333	-74.05													
Furmond		18.36667	-74.01667													
Furcy		18.41194	-72.30556													
Furcy		18.415	-72.28222													
Funel		19.55	-72.61667													
Funel		18.25	-72.8													
Morne Frontal		18.21833	-72.62611													
Riviere Froide		19.54139	-72.86972													
Riviere Froide		18.55417	-72.42													
Riviere Froide		18.48333	-73.3													
Ravine Frisee		18.43333	-73.05													
Fripo		18.26667	-74.08333													
Riviere Frio		19.18333	-72.11667													
Freycinau		19.1	-72.71667													
Freto		19.8	-72.6													
Freta		18.96667	-72.65													
Fressac		19.53333	-72.43333													
Freres		18.3375	-72.27528													
Frerel		18.3	-73.55													
Freneau		18.33333	-73.06667													
Fremont		19.08333	-72.68333													
Ilot Fregate de Croissant		18.68333	-72.76667													
Ile Fregate		18.86667	-72.93333													
Fregate		18.85	-72.91667													
Lagon Frederique		18.50287	-74.45349													
Frecineau		19.08333	-72.7													
Franklin		18.5	-74.41667													
Franklin		18.1	-73.85													
Frangipane		18.23333	-73.05													
Francois Pierre		19.3	-71.78333													
Francois Mort		18.99111	-72.51611													
Morne Francois		18.81667	-72.28333													
Francois		19.55	-72.43333													
Francois		18.3	-73.36667													
Francois		18.23333	-72.88333													
Francisque		19.53333	-71.78333													
Francisque		19.38333	-72.31667													
Francisque		18.45	-74.06667													
Francillette		19.88333	-72.6													
Anse France		19.81667	-73.38333													
Port Francais		19.78333	-72.25													
Fraise		18.55	-74.18333													
Fraise		18.4	-73.68333													
Fraise		18.38083	-73.71													
Fraise		18.31667	-73.75													
Riviere Fraicheur		18.83333	-71.95													
Fraicheur		18.31667	-73.16667													
Riviere Fraiche		19.58333	-72													
Fraiche		19.58333	-71.98333													
Fragneau Ville		18.52917	-72.28333													
Fradin		18.29717	-74.30792													
Cap a Foux		19.75	-73.45													
Morne Fourrier		19.65	-72.13333													
Fourrier		19.65	-72.15													
Fourrien		19.03333	-72.26667													
Fourrien		18.05361	-73.85889													
Fourreau		18.36667	-73.58333													
Fouron		18.115	-73.86917													
Pointe Fournier		18.23333	-72.41667													
Carrefour Fourneau		19.26667	-72.53333													
Fourneau		19.13333	-72.46667													
Fourneau		18.99444	-72.47111													
Fourneau		18.50389	-73.77778													
Fourneau		18.28333	-73.18333													
Fourneau		19.26667	-72.53333													
Fourneau		18.48333	-74.33333													
Fourneau		18.28333	-73.63333													
Fourju		18.61667	-72.3													
Fourien		19.06667	-72.75													
Fourgasse		19.53333	-72.26667													
Fourcand		18.58333	-74.11667													
Riviere au Fourc		18.48333	-72.43333													
Ravine au Four		19.86667	-72.71667													
Fouquoi		18.56667	-74.38333													
Fouquette		19.48333	-72.01667													
Fouquette		19.43333	-72.46667													
Foullon		19.6	-72.08333													
Fougere		19.18333	-72.6													
Foudoche		18.65	-72.08333													
Morne Fouco		19.81667	-72.98333													
Foucault		19.61667	-72.36667													
Foucauld		19.61667	-72.51667													
Foucauld		19.61667	-72.38333													
Foucaud		18.28167	-72.53056													
Foucan		18.63333	-74.3													
Foucade		19.4	-72.5													
Fouache		18.58333	-74.35													
Fouache		18.56667	-74.21667													
Ravine Fou		19.05	-72.46667													
Fossine		19.66667	-72.55													
Fosse		18.51667	-72.63333													
Rade de Foso		18.65	-72.38333													
Ruine Fort Valliere		19.8	-73.38333													
Fortuna		18.8	-72.9													
Fort Saint Michel		19.71667	-72.2													
Fort Saint-Joseph		19.67528	-71.84194													
Morne Fort Riviere		19.48333	-72.18333													
Fort Refuge		20.01667	-72.71667													
Fort Oge		18.25	-72.43333													
Ravine Fort Negre		18.9	-73.03333													
Fort Mercredi		18.53333	-72.35													
Baie de Fort Liberte		19.67889	-71.85361													
Arrondissement de Fort Liberte		19.56667	-71.83333													
Fort Liberte		19.66273	-71.83798													
Phaeton Airport		19.6775	-71.90028													
Fort Liberte		19.56667	-71.85													
Fort Leogane		18.51667	-72.65													
Pointe Fort Labouc		19.71167	-71.84389													
Fortin		19.85	-72.73333													
Fortin		18.38333	-72.43333													
Fortin		18.81667	-71.93333													
Fortiere		18.76667	-73													
Fort Gobard		18.23333	-73.65													
Fort Gari		18.35	-72.91667													
Fortfield		18.8	-73.05													
Fort Durocher		19.74889	-72.23167													
Fort Ducot		19.08333	-72.28333													
Ruine Fort Charles		19.8	-73.36667													
Fort Campan		18.43333	-72.48333													
Fort Biassou		19.08333	-71.73333													
Fort Bely		19.76667	-72.25													
Fort Bely		19.76667	-72.25													
Fort Anglais		18.83333	-71.93333													
Fort a Grange		19.83333	-72.5													
Morne Fort		18.75	-71.95													
Ilot du Fort		18.55	-72.35													
Fort		18.85	-72.33333													
Formont		18.16667	-73.8													
Formond		18.35	-74.01667													
Ravine Formon		18.33333	-74.01667													
Forment		18.35	-72.3													
Forge Dosdon		19.78333	-72.83333													
Forge		19.73333	-72.68333													
Foret des Pins		18.33167	-71.78778													
Foret des Pins		18.31667	-71.81667													
Forestier		19.43333	-72.55													
Foreste		19.58333	-71.95													
Forest		19.48333	-71.91667													
Force Lamarre		18.85	-72.2													
Fontenelle		19.68333	-72.21667													
Fontenelle		19.68889	-72.21444													
Ravine Fontane		18.96667	-72.23333													
Ravine Fontaine		19.68333	-73.31667													
Fontaine		19.48333	-72.26667													
Fontaine		19.35	-72.1													
Fontaine		18.95	-72.23333													
Fontaine		18.86667	-72.18333													
Fontaine		18.58333	-72.33333													
Fontaine		19.35	-72.08333													
Fonfrede		18.21667	-73.8													
Fond Zombi		19.86278	-73.17528													
Fond Zombi		19.78333	-72.75													
Fond Vert Pre		19.86667	-72.65													
Fond Vert		18.4	-73.43333													
Fond Vert		18.26667	-73.9													
Fond Verrettes		18.39249	-71.85447													
Fond Verrettes		18.35	-71.86667													
Fond Trou Jacques		18.76528	-72.90222													
Fond Tristan		18.41667	-72.85													
Fond Toussaint		19.89194	-73.19167													
Fond Tortue		18.46306	-73.705													
Fond Ti Pierre		18.8	-73.08333													
Fond Tina		18.8	-72.88333													
Fond Ti Cousin		19.83333	-72.9													
Fond Ti Bonheur		19.81667	-72.93333													
Fonds Souche		18.4	-72.56667													
Fonds Ravet		18.63333	-72.01667													
Fonds Pierre		18.91667	-71.95													
Fond Sourette		19.13333	-72.41667													
Fond Soie		18.48333	-72.25													
Fonds Cheval		18.71667	-72.16667													
Fonds Cede		18.63028	-72.01389													
Fond Sarasin		19.58722	-72.75611													
Fond Sanse		19.6	-72.61667													
Fond Salnave		19.51667	-72.45													
Ravine Fond Sale		18.91667	-71.96667													
Fond Saint-Joseph		18.26667	-72.88333													
Fond Sable		19.78611	-73.21472													
Fond Sable		18.93333	-72.16667													
Fond Sable		18.26667	-72.26667													
Riviere des Fonds		19.33333	-72.06667													
Ravine les Fonds		19.86667	-72.95													
Fond Roye		18.75	-71.76667													
Plaine Fond Rouge		18.61667	-74.13333													
Morne Fond Rouge		18.65	-74.13333													
Fond Rouge		18.65	-74.23333													
Fond Rouge		18.36667	-72.43333													
Fond Romonsin		19	-72.53333													
Fond Roche		18.46667	-72.48333													
Fond Richemond		18.85	-72.3													
Fond Remosin		19	-72.55													
Fond Randol		18.86333	-72.49361													
Fond Ramadou		19.86667	-73.2													
Fond Rage		18.52778	-73.97444													
Fond Pomme		19.78333	-73.33333													
Fond Polite		18.35	-72.63333													
Fond Plaisir		18.75	-72.83333													
Fond Pite		18.64667	-72.02833													
Fond Piquant		19.18333	-72.21667													
Fond Piquant		19.11667	-71.93333													
Fond Pin Paris		18.28333	-73.03333													
Fond Pierrot		19	-72.61667													
Fond Pierre		18.91667	-71.95													
Fond Pierre		18.28333	-72.46667													
Fond Picard		19.16667	-72.33333													
Fond Perrier		18.9	-72.48333													
Fond Paul		18.96667	-72.7													
Riviere Fond Parisien		18.51583	-71.96222													
Fond Parisien		18.51667	-71.98333													
Fond Parisien		18.50583	-71.97667													
Fond Papaye		19.81667	-72.78333													
Fond Papaille		19.8	-72.78333													
Fond Palmiste		18.51667	-73.73333													
Fond Palmiste		18.23333	-73.9													
Fond Palmes		18.28333	-72.88333													
Fond Nicole		19.61667	-72.58333													
Fond Nicolas		18.28333	-72.96667													
Fond Nabote		18.32056	-72.57694													
Fond Moriane		18.48194	-73.61222													
Fond Morel		19.45	-72.56667													
Fond Moreau		19.9	-72.75													
Fond More		19.8	-72.55													
Fond Mombin		18.71667	-72.38333													
Fond Miguel		19.11667	-71.96667													
Fond Merle		19.86667	-72.81667													
Fond Mentin		18.41667	-74.38333													
Fond Melon		18.33333	-72.45													
Fond Melon		18.31667	-72.43333													
Fond Mars		19.68333	-72.66667													
Riviere Fond Maricile		18.31667	-73.11667													
Fond Maricile		18.33333	-73.13333													
Fond Marguerite		18.6	-74.16667													
Fond Mapou		19.86611	-73.21056													
Fond Mamba		18.2	-74.01667													
Fond Major		18.83333	-72.33333													
Fond Lundi		18.81139	-72.855													
Fond Li Gras		19.81667	-72.55													
Fond Liane		18.56667	-74.05													
Fond Lerisse		19.61667	-72.46667													
Fond Lema		19.76667	-73.3													
Fond Lecturne		19.86774	-73.07176													
Fond Leandre		19.2	-71.71667													
Fond League		18.51667	-73.93333													
Fond Laporte		19.01667	-72.13333													
Baie Fond Lagrange		19.85	-72.51667													
Fond Lagrange		19.81667	-72.25													
Fond Lagon		19.7	-72.83333													
Fond Lafleur		18.33333	-72.76667													
Fond La Coupe		19.43333	-72.58333													
Fond la Coupe		18.85	-72.33333													
Fond la Coupe		19.45	-72.58333													
Fond Lacoma		18.46667	-73.8													
Fond Lachaux		18.95	-72.7													
Ravine Fond l'Abbe		19.53333	-72.13333													
Fond Justin		18.31667	-73.73333													
Fond Jogue		18.41667	-74.4													
Fond Jale		19.61667	-72.33333													
Fondin		18.53333	-74.38333													
Fondin		18.55	-74.41667													
Fond Ibo		19.66667	-72.68333													
Fond Guillaume		18.36667	-72.13333													
Riviere Fond Gras		19.18333	-72.2													
Fond Grandin		18.43333	-72.45													
Fond Grandeur		19.55	-72.73333													
Fond Grande Riviere		19.53333	-72.46667													
Fond Gouin		19.7	-73.23333													
Fond Gosseline		18.35	-72.41667													
Fond Goriose		20.03107	-72.76588													
Fond Gondol		18.45028	-73.71917													
Fond Glacis		19.75	-73.38333													
Fond Gerard		18.33972	-72.84778													
Fond Georges		19.55	-72.75													
Fond Francois		18.86667	-72.41667													
Fond Frais		19.68333	-72.6													
Fond Fleury		18.66667	-71.85													
Fond Fevrier		18.25417	-72.52694													
Fond Ferrier		18.9	-72.1													
Fond Ferrier		18.49639	-72.4175													
Fond Ferier		18.4	-72.31667													
Fond Farde		19.81667	-72.96667													
Fond en Ciel		18.31667	-72.3													
Fond Duroc		19.76667	-72.8													
Fond Dupont		19.85	-72.65													
Fond Duline		18.34944	-72.4													
Fond Dubois		19.76667	-72.96667													
Fond Droit		18.4	-72.58333													
Fond Douze		18.42278	-72.975													
Fond Digo		19.53333	-72.7													
Fond d'Icaque		18.53833	-73.96306													
Ravine Fond Diable		18.88333	-72.46667													
Fond Diable		18.70222	-72.15361													
Fond Diable		18.4	-72.15													
Fond Diable		19.45	-72.21667													
Fond Diable		18.2	-71.93333													
Fond des Negres		18.36153	-73.22293													
Fond des Mornes		18.33333	-72.16667													
Fond des Frais		18.33333	-73.76667													
Fond des Blancs		18.28194	-73.13218													
Fond Deron		18.45	-73.86667													
Fond Dennas		18.15583	-72.86333													
Ravine Fond d'Enfer		18.91667	-72.11667													
Fond d'Enfer		19.01667	-72.18333													
Fond d'Enfer		18.98333	-72.11667													
Fond d'Enfer		18.8	-71.73333													
Fond Cuivre		18.3675	-72.44361													
Fond Coupeau		18.46778	-72.42028													
Fond Coti		18.23333	-71.86667													
Fond Coq		19.9	-72.83333													
Fond Cochon		18.45	-74.05													
Fond Cochon		18.5	-74.03333													
Fond Citron		19.68333	-73.31667													
Fond Citron		19.08333	-72.18333													
Fond Cirouelle		19.72833	-73.10694													
Fond Cicile		18.81667	-71.93333													
Ravine Fond Chevalier		19.51667	-72.23333													
Fond Chevalier		19.51667	-72.21667													
Fond Chatelain		19.61667	-72.56667													
Fond Charles		18.63333	-72.03333													
Fond Charlemagne		18.31667	-74.23333													
Fond Chaleur		18.65	-72.01667													
Fond Chalet		18.41667	-71.83333													
Fond Chaine		18.63333	-72.01667													
Fond Cap		19.76667	-72.78333													
Fond Cabrit		18.195	-72.89917													
Fond Bucher		18.58333	-74													
Fond Brule		19.88333	-72.68333													
Morne Fond Brignolle		18.98333	-72.25													
Fond Brian		18.85	-72.31667													
Fond Bourgeois		18.29861	-72.33528													
Fond Boucan		18.55	-74.33333													
Fond Bois Pin		18.85	-71.9													
Fond Bois		19.31667	-71.95													
Fond Bois		18.46667	-72.45													
Fond Bois		19.76667	-72.45													
Fond Boeuf		18.38333	-72.43333													
Riviere Fond Bleu		19.2	-72.18333													
Fond Bleu		19.73333	-72.61667													
Fond Bleu		19.56667	-72.38333													
Fond Bleu		19.36667	-71.71667													
Fond Bleu		19.2	-71.65													
Fond Bleu		19.11667	-72.28333													
Fond Bleu		18.35	-74.16667													
